INFO:root:# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk
INFO:root:    0    16    53    87     2     0     0  2505  1124

INFO:root:    0    14    53    86     2     0     0  2505  1124

INFO:root:    0    13    53    86     2     0     0  2505  1124

INFO:root:    0    15    53    90     2     0     0  2505  1124

INFO:root:    0    14    53    88     2     0     0  2505  1124

INFO:root:    0    14    53    87     2     0     0  2505  1124

INFO:root:    0    15    53    88     2     0     0  2505  1124

INFO:root:    0    15    53    90     2     0     0  2505  1124

INFO:root:    0    15    53    86     2     0     0  2505  1124

INFO:root:    0    12    53    92     2     0     0  2505  1124

INFO:root:    0    13    53    87     2     0     0  2505  1124

INFO:root:    0    15    54    89     2     0     0  2505  1124

INFO:root:    0    16    54    88     2     0     0  2505  1124

INFO:root:    0    15    54    83     2     0     0  2505  1124

INFO:root:    0    14    54    89     2     0     0  2505  1124

INFO:root:    0    14    54    87     2     0     0  2505  1124

INFO:root:    0    15    54    87     2     0     0  2505  1124

INFO:root:    0    10    54    81     2     0     0  2505  1124

INFO:root:    0     9    54    86     2     0     0  2505  1124

INFO:root:    0    15    54    88     2     0     0  2505  1124

INFO:root:    0    11    54    88     2     0     0  2505  1124

INFO:root:    0    12    54    82     2     0     0  2505  1124

INFO:root:# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk

INFO:root:# Idx     W     C     %     %     %     %   MHz   MHz

INFO:root:    0    14    54    81     2     0     0  2505  1124

INFO:root:    0    13    54    82     2     0     0  2505  1124

INFO:root:    0    14    54    86     2     0     0  2505  1124

INFO:root:    0    15    55    85     2     0     0  2505  1124

INFO:root:    0    15    54    90     2     0     0  2505  1124

INFO:root:    0    13    54    79     2     0     0  2505  1124

INFO:root:    0    13    54    92     2     0     0  2505  1124

INFO:root:    0    14    55    80     2     0     0  2505  1124

INFO:root:    0     9    55    90     2     0     0  2505  1124

INFO:root:    0    15    55    90     2     0     0  2505  1124

INFO:root:    0    14    55    87     2     0     0  2505  1124

INFO:root:    0    10    55    93     2     0     0  2505  1124

INFO:root:    0    16    55    93     2     0     0  2505  1124

INFO:root:    0    14    55    88     2     0     0  2505  1124

INFO:root:    0    10    55    89     2     0     0  2505  1124

INFO:root:    0    14    55    89     2     0     0  2505  1124

INFO:root:    0    15    55    90     2     0     0  2505  1124

INFO:root:    0    11    55    86     2     0     0  2505  1124

INFO:root:    0    15    55    91     2     0     0  2505  1124

INFO:root:    0    14    55    89     2     0     0  2505  1124

INFO:root:    0    15    55    87     2     0     0  2505  1124

INFO:root:    0    15    56    89     2     0     0  2505  1124

INFO:root:    0    10    55    82     2     0     0  2505  1124

INFO:root:    0    15    55    90     2     0     0  2505  1124

INFO:root:    0    14    55    87     2     0     0  2505  1124

INFO:root:    0    13    55    90     2     0     0  2505  1124

INFO:root:    0    16    56    86     2     0     0  2505  1124

INFO:root:    0    12    55    90     2     0     0  2505  1124

INFO:root:    0    14    56    89     2     0     0  2505  1124

INFO:root:    0    12    55    80     2     0     0  2505  1124

INFO:root:    0    13    55    92     2     0     0  2505  1124

INFO:root:    0    14    55    83     2     0     0  2505  1124

INFO:root:    0    13    55    93     2     0     0  2505  1124

INFO:root:    0    16    56    90     2     0     0  2505  1124

INFO:root:    0    14    56    88     2     0     0  2505  1124

INFO:root:    0    16    56    86     2     0     0  2505  1124

INFO:root:    0    15    56    93     2     0     0  2505  1124

INFO:root:    0    15    56    91     2     0     0  2505  1124

INFO:root:    0    14    56    89     2     0     0  2505  1124

INFO:root:    0    15    56    84     2     0     0  2505  1124

INFO:root:    0    15    56    86     2     0     0  2505  1124

INFO:root:    0    12    56    90     2     0     0  2505  1124

INFO:root:    0    14    56    87     2     0     0  2505  1124

INFO:root:    0    16    56    88     2     0     0  2505  1124

INFO:root:# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk

INFO:root:# Idx     W     C     %     %     %     %   MHz   MHz

INFO:root:    0    13    56    89     2     0     0  2505  1124

INFO:root:    0    14    56    83     2     0     0  2505  1124

INFO:root:    0    14    56    85     3     0     0  2505  1124

INFO:root:    0    14    56    86     2     0     0  2505  1124

INFO:root:    0    12    56    89     2     0     0  2505  1124

INFO:root:    0    12    56    88     2     0     0  2505  1124

INFO:root:    0    16    56    85     2     0     0  2505  1124

INFO:root:    0    16    56    89     2     0     0  2505  1124

INFO:root:    0    14    56    89     2     0     0  2505  1124

INFO:root:    0    14    56    88     2     0     0  2505  1124

INFO:root:    0    15    56    86     2     0     0  2505  1124

INFO:root:    0    15    56    88     2     0     0  2505  1124

INFO:root:    0    14    56    88     2     0     0  2505  1124

INFO:root:    0    15    56    81     2     0     0  2505  1124

INFO:root:    0    10    56    83     2     0     0  2505  1124

INFO:root:    0    17    57    87     2     0     0  2505  1124

INFO:root:    0    12    56    88     2     0     0  2505  1124

INFO:root:    0    16    56    89     2     0     0  2505  1124

INFO:root:    0    16    56    81     2     0     0  2505  1124

INFO:root:    0    16    57    86     2     0     0  2505  1124

INFO:root:    0    14    57    90     2     0     0  2505  1124

INFO:root:    0    11    57    86     2     0     0  2505  1124

INFO:root:    0    14    57    90     2     0     0  2505  1124

INFO:root:    0    16    57    92     2     0     0  2505  1124

INFO:root:    0    15    57    92     2     0     0  2505  1124

INFO:root:    0    15    57    89     2     0     0  2505  1124

INFO:root:    0    14    57    82     2     0     0  2505  1124

INFO:root:    0    17    57    87     2     0     0  2505  1124

INFO:root:    0    15    57    82     2     0     0  2505  1124

INFO:root:    0    14    57    87     2     0     0  2505  1124

INFO:root:    0    17    57    79     2     0     0  2505  1124

INFO:root:    0    12    57    90     2     0     0  2505  1124

INFO:root:    0    13    57    85     2     0     0  2505  1124

INFO:root:    0    13    57    86     2     0     0  2505  1124

INFO:root:    0    16    57    88     2     0     0  2505  1124

INFO:root:    0    16    57    86     2     0     0  2505  1124

INFO:root:    0    16    57    85     2     0     0  2505  1124

INFO:root:    0    16    57    86     2     0     0  2505  1124

INFO:root:    0    15    57    86     2     0     0  2505  1124

INFO:root:    0    13    57    89     2     0     0  2505  1124

INFO:root:    0    14    57    80     2     0     0  2505  1124

INFO:root:    0    15    57    90     2     0     0  2505  1124

INFO:root:    0    11    57    85     2     0     0  2505  1124

INFO:root:    0    12    57    89     2     0     0  2505  1124

INFO:root:# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk

INFO:root:# Idx     W     C     %     %     %     %   MHz   MHz

INFO:root:    0    13    57    87     2     0     0  2505  1124

INFO:root:    0    14    57    83     2     0     0  2505  1124

INFO:root:    0    16    57    86     2     0     0  2505  1124

INFO:root:    0    15    57    85     2     0     0  2505  1124

INFO:root:    0    14    57    85     2     0     0  2505  1124

INFO:root:    0    14    57    87     3     0     0  2505  1124

INFO:root:    0    16    57    87     2     0     0  2505  1124

INFO:root:    0    15    57    83     2     0     0  2505  1124

INFO:root:    0    16    57    86     2     0     0  2505  1124

INFO:root:    0    14    57    88     2     0     0  2505  1124

INFO:root:    0    16    57    93     2     0     0  2505  1124

INFO:root:    0     5    56    30     2     0     0  2505  1124

INFO:root:    0     5    55     0     1     0     0  2505  1124

INFO:root:    0     5    55     0     1     0     0  2505  1124

INFO:root:    0     2    54     0     1     0     0  2505   901

INFO:root:    0     2    54     0     1     0     0  2505   901

INFO:root:    0     4    54     6     2     0     0  2505  1045

INFO:root:    0    18    57    99     2     0     0  2505  1124

INFO:root:    0    18    56    93     5     0     0  2505  1124

INFO:root:    0     5    54     0     1     0     0  2505  1124

INFO:root:    0     5    54     0     1     0     0  2505  1124

INFO:root:    0     5    54     0     1     0     0  2505  1124

INFO:root:    0     5    54     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    53     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    52     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     4    51     0     1     0     0  2505  1124

INFO:root:# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk

INFO:root:# Idx     W     C     %     %     %     %   MHz   MHz

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     4    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     0     1     0     0  2505  1124

INFO:root:    0     4    51     0     1     0     0  2505  1124

INFO:root:    0     4    51     0     1     0     0  2505  1124

INFO:root:    0     5    51     1     1     0     0  2505  1124

INFO:root:    0     4    50     0     1     0     0  2505  1124

INFO:root:    0     4    50     0     1     0     0  2505  1124

INFO:root:    0     4    50     0     1     0     0  2505  1124

INFO:root:    0     4    50     0     1     0     0  2505  1124

INFO:root:    0     5    50     0     1     0     0  2505  1124

INFO:root:    0     4    50     2     2     0     0  2505  1124

INFO:root:    0     5    50     0     1     0     0  2505  1124

INFO:root:    0     4    50     0     1     0     0  2505  1124

INFO:root:    0     3    49     0     9     0     0   405   405

INFO:root:    0     1    48     0     9     0     0   405   405

INFO:root:    0     1    48     2    11     0     0   405   405

INFO:root:    0     1    48     0     9     0     0   405   405

INFO:root:    0     1    48     0     9     0     0   405   405

INFO:root:    0     1    47     0     9     0     0   405   405

INFO:root:    0     1    47     4    11     0     0   405   405

INFO:root:    0     1    47     0     9     0     0   405   405

INFO:root:    0     1    47     0     9     0     0   405   405

INFO:root:    0     1    46     1     9     0     0   405   405

INFO:root:    0     1    46     0     9     0     0   405   405

INFO:root:    0     1    46     5    11     0     0   405   405

INFO:root:    0     1    46     0     9     0     0   405   405

INFO:root:    0     2    46     3    10     0     0   405   405

INFO:root:    0     1    46     1    10     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    45     6     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     2    45     0     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    45     0     9     0     0   405   405

INFO:root:    0     1    44     0     9     0     0   405   405

INFO:root:    0     2    44     7    13     0     0   405   405

INFO:root:    0     1    44     2    10     0     0   405   405

